IBUId,FullName,Nation,BirthYear,StatShooting_24_25,StatShooting_23_24,StatShooting_22_23,StatShooting_21_22,Prone_24_25,Prone_23_24,Prone_22_23,Prone_21_22,Standing_24_25,Standing_23_24,Standing_22_23,Standing_21_22,Skiing_24_25,Skiing_23_24,Skiing_22_23,Skiing_21_22,SkiKMB_24_25,SkiKMB_23_24,SkiKMB_22_23,SkiKMB_21_22,Starts_24_25,Starts_23_24,Starts_22_23,Starts_21_22,2021-11-27 01 (15  Individual Competition) W,2021-11-27 01 (20  Individual Competition) M,2021-11-28 01 (7.5  Sprint Competition) W,2021-11-28 01 (10  Sprint Competition) M,2021-12-02 02 (7.5  Sprint Competition) W,2021-12-02 02 (10  Sprint Competition) M,2021-12-04 02 (10  Pursuit Competition) W,2021-12-05 02 (12.5  Pursuit Competition) M,2021-12-10 03 (10  Sprint Competition) M,2021-12-10 03 (7.5  Sprint Competition) W,2021-12-11 03 (12.5  Pursuit Competition) M,2021-12-12 03 (10  Pursuit Competition) W,2021-12-16 04 (7.5  Sprint Competition) W,2021-12-17 04 (10  Sprint Competition) M,2021-12-18 04 (10  Pursuit Competition) W,2021-12-18 04 (12.5  Pursuit Competition) M,2021-12-19 04 (12.5  Mass Start Competition) W,2021-12-19 04 (15  Mass Start Competition) M,2022-01-07 05 (10  Sprint Competition) M,2022-01-07 05 (7.5  Sprint Competition) W,2022-01-09 05 (12.5  Pursuit Competition) M,2022-01-09 05 (10  Pursuit Competition) W,2022-01-12 06 (7.5  Sprint Competition) W,2022-01-13 06 (10  Sprint Competition) M,2022-01-16 06 (10  Pursuit Competition) W,2022-01-16 06 (12.5  Pursuit Competition) M,2022-01-20 07 (20  Individual Competition) M,2022-01-21 07 (15  Individual Competition) W,2022-01-22 07 (15  Mass Start Competition) M,2022-01-23 07 (12.5  Mass Start Competition) W,2022-02-07 08 (15  Individual Competition) W,2022-02-08 08 (20  Individual Competition) M,2022-02-11 08 (7.5  Sprint Competition) W,2022-02-12 08 (10  Sprint Competition) M,2022-02-13 08 (10  Pursuit Competition) W,2022-02-13 08 (12.5  Pursuit Competition) M,2022-02-18 08 (12.5  Mass Start Competition) W,2022-02-18 08 (15  Mass Start Competition) M,2022-03-05 09 (7.5  Sprint Competition) W,2022-03-05 09 (10  Sprint Competition) M,2022-03-06 09 (10  Pursuit Competition) W,2022-03-06 09 (12.5  Pursuit Competition) M,2022-03-10 10 (10  Sprint Competition) M,2022-03-11 10 (7.5  Sprint Competition) W,2022-03-12 10 (15  Mass Start Competition) M,2022-03-12 10 (12.5  Mass Start Competition) W,2022-03-18 11 (7.5  Sprint Competition) W,2022-03-18 11 (10  Sprint Competition) M,2022-03-19 11 (10  Pursuit Competition) W,2022-03-19 11 (12.5  Pursuit Competition) M,2022-03-20 11 (12.5  Mass Start Competition) W,2022-03-20 11 (15  Mass Start Competition) M,2022-11-29 01 (20  Individual Competition) M,2022-11-30 01 (15  Individual Competition) W,2022-12-03 01 (10  Sprint Competition) M,2022-12-03 01 (7.5  Sprint Competition) W,2022-12-04 01 (12.5  Pursuit Competition) M,2022-12-04 01 (10  Pursuit Competition) W,2022-12-08 02 (7.5  Sprint Competition) W,2022-12-09 02 (10  Sprint Competition) M,2022-12-10 02 (10  Pursuit Competition) W,2022-12-11 02 (12.5  Pursuit Competition) M,2022-12-15 03 (10  Sprint Competition) M,2022-12-16 03 (7.5  Sprint Competition) W,2022-12-17 03 (12.5  Pursuit Competition) M,2022-12-17 03 (10  Pursuit Competition) W,2022-12-18 03 (15  Mass Start Competition) M,2022-12-18 03 (12.5  Mass Start Competition) W,2023-01-05 04 (7.5  Sprint Competition) W,2023-01-06 04 (10  Sprint Competition) M,2023-01-07 04 (10  Pursuit Competition) W,2023-01-07 04 (12.5  Pursuit Competition) M,2023-01-11 05 (20  Individual Competition) M,2023-01-12 05 (15  Individual Competition) W,2023-01-15 05 (15  Mass Start Competition) M,2023-01-15 05 (12.5  Mass Start Competition) W,2023-01-19 06 (7.5  Sprint Competition) W,2023-01-20 06 (10  Sprint Competition) M,2023-01-21 06 (10  Pursuit Competition) W,2023-01-21 06 (12.5  Pursuit Competition) M,2023-02-10 07 (7.5  Sprint Competition) W,2023-02-11 07 (10  Sprint Competition) M,2023-02-12 07 (10  Pursuit Competition) W,2023-02-12 07 (12.5  Pursuit Competition) M,2023-02-14 07 (20  Individual Competition) M,2023-02-15 07 (15  Individual Competition) W,2023-02-19 07 (15  Mass Start Competition) M,2023-02-19 07 (12.5  Mass Start Competition) W,2023-03-02 08 (10  Sprint Competition) M,2023-03-03 08 (7.5  Sprint Competition) W,2023-03-04 08 (12.5  Pursuit Competition) M,2023-03-04 08 (10  Pursuit Competition) W,2023-03-09 09 (15  Individual Competition) W,2023-03-09 09 (20  Individual Competition) M,2023-03-12 09 (12.5  Mass Start Competition) W,2023-03-12 09 (15  Mass Start Competition) M,2023-03-16 10 (10  Sprint Competition) M,2023-03-18 10 (12.5  Pursuit Competition) M,2023-03-18 10 (7.5  Sprint Competition) W,2023-03-18 10 (10  Pursuit Competition) W,2023-03-19 10 (15  Mass Start Competition) M,2023-03-19 10 (12.5  Mass Start Competition) W,2023-11-26 01 (15  Individual Competition) W,2023-11-26 01 (20  Individual Competition) M,2023-12-01 01 (7.5  Sprint Competition) W,2023-12-02 01 (10  Sprint Competition) M,2023-12-03 01 (10  Pursuit Competition) W,2023-12-03 01 (12.5  Pursuit Competition) M,2023-12-08 02 (10  Sprint Competition) M,2023-12-08 02 (7.5  Sprint Competition) W,2023-12-09 02 (12.5  Pursuit Competition) M,2023-12-09 02 (10  Pursuit Competition) W,2023-12-14 03 (7.5  Sprint Competition) W,2023-12-15 03 (10  Sprint Competition) M,2023-12-16 03 (10  Pursuit Competition) W,2023-12-16 03 (12.5  Pursuit Competition) M,2023-12-17 03 (12.5  Mass Start Competition) W,2023-12-17 03 (15  Mass Start Competition) M,2024-01-05 04 (10  Sprint Competition) M,2024-01-05 04 (7.5  Sprint Competition) W,2024-01-06 04 (12.5  Pursuit Competition) M,2024-01-06 04 (10  Pursuit Competition) W,2024-01-12 05 (7.5  Sprint Competition) W,2024-01-13 05 (10  Sprint Competition) M,2024-01-14 05 (10  Pursuit Competition) W,2024-01-14 05 (12.5  Pursuit Competition) M,2024-01-18 06 (15  Short Individual) M,2024-01-19 06 (12.5  Short Individual) W,2024-01-21 06 (15  Mass Start Competition) M,2024-01-21 06 (12.5  Mass Start Competition) W,2024-02-09 07 (7.5  Sprint Competition) W,2024-02-10 07 (10  Sprint Competition) M,2024-02-11 07 (10  Pursuit Competition) W,2024-02-11 07 (12.5  Pursuit Competition) M,2024-02-13 07 (15  Individual Competition) W,2024-02-14 07 (20  Individual Competition) M,2024-02-18 07 (12.5  Mass Start Competition) W,2024-02-18 07 (15  Mass Start Competition) M,2024-03-01 08 (15  Individual Competition) W,2024-03-01 08 (20  Individual Competition) M,2024-03-02 08 (12.5  Mass Start Competition) W,2024-03-02 08 (15  Mass Start Competition) M,2024-03-08 09 (7.5  Sprint Competition) W,2024-03-09 09 (10  Sprint Competition) M,2024-03-10 09 (10  Pursuit Competition) W,2024-03-10 09 (12.5  Pursuit Competition) M,2024-03-14 10 (7.5  Sprint Competition) W,2024-03-15 10 (10  Sprint Competition) M,2024-03-16 10 (10  Pursuit Competition) W,2024-03-16 10 (12.5  Pursuit Competition) M,2024-03-17 10 (12.5  Mass Start Competition) W,2024-03-17 10 (15  Mass Start Competition) M,2024-12-03 01 (15  Short Individual) M,2024-12-04 01 (12.5  Short Individual) W,2024-12-06 01 (10  Sprint Competition) M,2024-12-07 01 (7.5  Sprint Competition) W,2024-12-08 01 (15  Mass Start Competition) M,2024-12-08 01 (12.5  Mass Start Competition) W,2024-12-13 02 (7.5  Sprint Competition) W,2024-12-13 02 (10  Sprint Competition) M,2024-12-14 02 (10  Pursuit Competition) W,2024-12-14 02 (12.5  Pursuit Competition) M,2024-12-19 03 (10  Sprint Competition) M,2024-12-20 03 (7.5  Sprint Competition) W,2024-12-21 03 (12.5  Pursuit Competition) M,2024-12-21 03 (10  Pursuit Competition) W,2024-12-22 03 (15  Mass Start Competition) M,2024-12-22 03 (12.5  Mass Start Competition) W,2025-01-09 04 (7.5  Sprint Competition) W,2025-01-10 04 (10  Sprint Competition) M,2025-01-11 04 (10  Pursuit Competition) W,2025-01-11 04 (12.5  Pursuit Competition) M,2025-01-15 05 (20  Individual Competition) M,2025-01-16 05 (15  Individual Competition) W,2025-01-19 05 (15  Mass Start Competition) M,2025-01-19 05 (12.5  Mass Start Competition) W,2025-01-23 06 (7.5  Sprint Competition) W,2025-01-24 06 (10  Sprint Competition) M,2025-01-25 06 (10  Pursuit Competition) W,2025-01-26 06 (12.5  Pursuit Competition) M,2025-02-14 07 (7.5  Sprint Competition) W,2025-02-15 07 (10  Sprint Competition) M,2025-02-16 07 (10  Pursuit Competition) W,2025-02-16 07 (12.5  Pursuit Competition) M,2025-02-18 07 (15  Individual Competition) W,2025-02-19 07 (20  Individual Competition) M,2025-02-23 07 (12.5  Mass Start Competition) W,2025-02-23 07 (15  Mass Start Competition) M,2025-03-06 08 (10  Sprint Competition) M,2025-03-07 08 (7.5  Sprint Competition) W,2025-03-08 08 (12.5  Pursuit Competition) M,2025-03-08 08 (10  Pursuit Competition) W,2025-03-13 09 (12.5  Short Individual) W,2025-03-13 09 (15  Short Individual) M,2025-03-15 09 (12.5  Mass Start Competition) W,2025-03-15 09 (15  Mass Start Competition) M,2025-03-21 10 (10  Sprint Competition) M,2025-03-21 10 (7.5  Sprint Competition) W,2025-03-22 10 (12.5  Pursuit Competition) M,2025-03-22 10 (10  Pursuit Competition) W,2025-03-23 10 (12.5  Mass Start Competition) W,2025-03-23 10 (15  Mass Start Competition) M
BTGER22503200401,Selina GROTIAN,GER,2004,82%,81%,,,82%,77%,,,83%,84%,,,-3%,-2%,,,4.1,6.6,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,77,,21,,21,,,33,,40,38,,41,,,,,21,,45,,,,,,,,,,,,,4,,30,,28,,,,13,,13,,18,,11,,14,,,50,,48,,,5,,23,,,5,,14,,1,10,,5,,,24,,12,2,,6,,24,,10,,46,,27,,,10,,5,15,,10,,,69,,,21,
BTKOR20306198901,Seonsu KIM,KOR,1989,,,,67%,,,,59%,,,,76%,,,,8%,,,,25.0,,,,,103,,92,,101,,,,,111,,,101,,,,,,,101,,,110,,,,,96,,,84,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTGBR20504200201,Shawna PENDRY,GBR,2002,73%,,,,73%,,,,72%,,,,4%,,,,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,77,,,,72,,,,,94,,,,,,,,111,,,,
BTCAN22407200001,Shilo ROUSSEAU,CAN,2000,78%,,,,76%,,,,81%,,,,4%,,,,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,70,,,90,,,,,,,,,,77,,,,,89,,,77,,,,,,,,,,,,,,,,,,,,,,,,,
BTFIN22002200201,Sonja LEINAMO,FIN,2002,69%,69%,,,72%,73%,,,65%,65%,,,-2%,1%,,,7.2,12.2,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,59,,,,,,,65,,,47,,52,,,,,72,,,67,,,,,89,,,,,,,,,,,,,,,59,,48,,71,,,,,,,54,,27,,,,,,,,83,,,,,8,,29,,,39,,,72,,,,82,,,,53,,,,,77,,,57,,,,,79,,,,
BTGER21209199701,Sophia SCHNEIDER,GER,1997,78%,83%,78%,,80%,86%,78%,,76%,79%,77%,,-2%,-2%,-3%,,6.0,6.9,4.0,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,11,,8,,23,23,,24,,,28,,24,,28,61,,,,,33,,30,21,,21,,7,,5,,,13,,27,,46,,,,,,,,,,,,,5,,41,,35,,,25,,36,,,,,,,,15,,14,39,,37,,,41,,16,28,,37,,,,,,39,,18,,48,,,,20,,16,,17,,,,,,,,,,,,,,,,,,35,,27,,,59,,,28,,48,,11,,23,,,,28,,,29,,22,44,,,,,27,,40,,
BTFRA21206199901,Sophie CHAUVEAU,FRA,1999,81%,78%,79%,,94%,84%,86%,,69%,73%,72%,,-3%,-4%,-4%,,5.2,3.3,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,34,,19,71,,,,,4,,8,,5,8,,11,,,43,,12,28,,24,,27,,9,,,,,,,42,,17,64,,26,,,,64,,,30,29,,20,,12,,,40,,38,22,,35,,9,,,3,,13,42,,31,,,54,,18,4,,4,,,,18,,8,,7,,,,,,48,,37,,12,,,69,,50,,,2,,11,,,42,,31,,21,,,,,,,,,,,,,,,,,,,,,,43,,35,,,,,,49,,32,,
BTBUL21707200301,Stefani YOLOVA,BUL,2003,60%,,,,71%,,,,50%,,,,8%,,,,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,
BTGER21305199601,Stefanie SCHERER,GER,1996,96%,,,,92%,,,,100%,,,,2%,,,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,54,,,,,,,,,,,,,,,,,,,,,48,,33,,
BTSWE22406199301,Stina NILSSON,SWE,1993,,65%,72%,74%,,60%,77%,79%,,69%,66%,68%,,-2%,-2%,-3%,,8.7,7.4,3.2,,,,,43,,55,,,,,,,16,,10,28,,34,,16,,,14,,44,93,,,,,,,,,,,,,,,,3,,20,,,52,,18,16,,39,,30,,,42,,59,,35,35,,33,,,53,,58,,,64,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,84,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,40,,40,,24,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTUSA22502198301,Susan DUNKLEE,USA,1986,,,,79%,,,,81%,,,,77%,,,,2%,,,,10.4,,,,,,,85,,93,,,,,67,,,,,,,,,,28,,56,51,,37,,,88,,,63,,27,,40,,,,71,,,,,27,,,51,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTEST21308199601,Susan KUELM,EST,1996,81%,82%,80%,79%,87%,87%,85%,84%,75%,78%,76%,74%,0%,0%,1%,1%,9.8,9.7,12.2,10.1,,,,,,,74,,76,,,,,72,,,81,,,,,,,,,,59,,52,,,70,,,82,,44,,45,,,,57,,49,,,57,,,47,,47,,,,,53,,39,,51,46,,40,,,58,,47,,,66,,,,,29,,,40,,41,,60,,39,,,59,,,,69,,,57,,,,,,70,,,,18,,35,,,,,,,,45,,43,,,,,44,,36,76,,,,,57,,,41,,27,,62,,,,50,,,,,,,,68,,,,,,,20,,63,,,67,,,,,82,,,,,83,,,,,12,,28,41,,49,,36,,39,,47,,,,,,,,,,,,,22,,41,,
BTSUI21905199201,Susanna MEINEN,SUI,1992,,56%,,,,67%,,,,44%,,,1%,0%,,,13.9,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,78,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,
BTFIN20812199401,Suvi MINKKINEN,FIN,1994,91%,89%,88%,90%,91%,91%,89%,92%,91%,86%,88%,88%,-1%,2%,1%,2%,4.8,11.2,9.5,9.9,,,,,80,,81,,79,,,,,29,,24,42,,29,,,,,57,,29,51,,18,,,,,,,,51,,43,,,,25,,24,,,20,,22,,,,,,,,40,,27,,15,38,,19,,,31,,30,,,25,,30,,,32,,29,36,,43,,35,,24,,,8,,25,,21,,20,53,,29,,,,11,,,20,52,,40,,34,,,18,,41,28,,30,,,,,42,,50,56,,43,,,64,,,47,,29,,23,,,,29,,,,17,,20,,43,,40,,,,,10,,3,,11,14,,7,,,18,,23,,5,5,,8,,,8,,5,69,,,,3,,6,,4,,8,,,7,,10,19,,27,,,3,,8,10,
BTRUS22202199401,Svetlana MIRONOVA,RUS,1994,,,,81%,,,,90%,,,,72%,,,,-2%,,,,6.2,,,,,25,,94,,20,,24,,,38,,34,21,,8,,18,,,33,,27,8,,,,,,,,23,,47,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTSLO21610199901,Tais VOZELJ,SLO,1999,,,,,,,,,,,,,,,,,,,,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTAUT22505199701,Tamara STEINER,AUT,1997,89%,88%,92%,,91%,90%,97%,,86%,87%,87%,,2%,2%,2%,,11.9,13.6,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,31,,,28,,31,,,22,,24,,,,,80,,,,,43,,,,60,,35,21,,,,,,63,,,,13,,30,,43,,,36,,43,25,,17,,30,,,69,,,36,,36,,,37,,,13,,16,,49,,29,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,32,,37,,,29,,,37,,25,,35,,31,,31,,,,,50,,43,54,,,,,63,,,,
BTUSA21204199301,Tara GERAGHTY-MOATS,USA,1993,,62%,59%,,,64%,77%,,,60%,40%,,,1%,2%,,28.8,17.9,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,66,,,94,,,,,91,,,,,89,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTCZE20312199801,Tereza VINKLARKOVA,CZE,1998,82%,76%,74%,81%,92%,92%,67%,84%,72%,60%,82%,78%,4%,5%,3%,4%,18.4,22.7,16.5,15.9,,,,,63,,29,,54,,58,,,52,,56,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,34,,,,75,,,92,,,,,,89,,,,70,,91,,,,,75,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,90,,,64,,,,,,,,,
BTCZE23105200001,Tereza VOBORNIKOVA,CZE,2000,89%,86%,84%,81%,89%,88%,83%,81%,89%,84%,85%,80%,0%,-1%,0%,1%,7.6,7.3,7.2,10.9,,,,,,,,,,,,,,,,,50,,46,,,,,,,,62,,,,,29,,,34,,58,,,,,,,,,,,,,,31,,24,,,,,22,,58,,53,63,,,,,,,,,,30,,21,,,80,,,56,,42,,18,,7,,,45,,18,,41,,34,41,,,,,,6,,,25,30,,64,,,,,16,,11,9,,20,,18,,,67,,,19,,16,,,31,,30,32,,13,,52,,,,5,,8,,16,,12,,12,,20,,16,,,59,,20,,,52,,43,,,29,,29,,,39,,28,,,11,,16,9,,11,,71,,,,24,,,,,17,,15,53,,15,,,25,,7,8,
BTSWE21407199901,Tilda JOHANSSON,SWE,1999,,85%,87%,,,80%,87%,,,90%,87%,,,3%,-3%,,,16.4,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,20,,,,,,,,,,,,,,,,,,,,,,,,89,,42,,40,,,27,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTNOR22105199001,Tiril ECKHOFF,NOR,1990,,,,80%,,,,87%,,,,73%,,,,-4%,,,,1.6,,,,,30,,28,,32,,28,,,6,,16,11,,,,,,,,,,19,,,,,11,,6,22,,11,,3,,2,,2,,1,,,11,,8,1,,1,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTEST20401199501,Tuuli TOMINGAS,EST,1995,82%,79%,80%,79%,89%,85%,82%,87%,75%,74%,78%,71%,0%,-2%,-2%,0%,9.8,6.8,6.8,8.6,,,,,41,,37,,21,,47,,,54,,35,103,,,,,,,43,,42,30,,27,,,23,,,43,,33,,49,,,,29,,26,,,59,,,,,,,,,,66,,65,,,19,,38,,,37,,39,,,49,,,,,36,,,65,,,,40,,34,,,6,,20,,38,,38,15,,12,,,,37,,,,33,,28,,19,,,31,,22,11,,25,,11,,,26,,46,48,,55,,,70,,25,24,,10,,,,8,,17,,16,,10,,6,,37,,43,,29,,,76,,,,,44,,47,,,69,,,,,84,,,,,,,,68,,,,32,,20,,7,,9,,,,,,,,,,,,,,,
BTGRL20909200101,Ukaleq Astri SLETTEMARK,GRL,2001,92%,92%,85%,93%,91%,95%,87%,93%,93%,89%,84%,93%,9%,9%,6%,8%,22.1,27.0,17.9,25.6,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,62,,,53,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,53,,,21,,28,,,,,56,,,,,88,,,,,,,,,,,,,81,,,,95,,85,,,,,,,,,,,,,,,,,,66,,,,,45,,,77,,,,65,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,88,,,,,,,,,,,,,67,,,,
BTRUS20803199401,Uliana NIGMATULLINA,RUS,1994,,,,84%,,,,85%,,,,83%,,,,-2%,,,,6.1,,,,,5,,17,,29,,17,,,30,,17,23,,26,,7,,,82,,,49,,25,,,10,,8,78,,13,,11,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTBUL23008200301,Valentina DIMITROVA,BUL,2003,82%,82%,80%,,84%,81%,76%,,79%,84%,85%,,2%,3%,6%,,10.7,15.0,20.5,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,72,,,,,,,,,,,,,73,,,,,58,,,72,,,,67,,,,,,,,,,,,,,,,,,67,,,,66,,29,,26,,,24,,31,72,,,,,,,55,,,44,,41,,,65,,,76,,,,34,,,,,,,,63,,,,69,,,,,,,66,,41,,,43,,30,,,56,,38,,,,,,,,72,,,,,,,43,,46,,,,,,,92,,,59,,,,,62,,,,
BTUKR21801198601,Valentina SEMERENKO,UKR,1986,,,,80%,,,,85%,,,,75%,,,,1%,,,,11.0,,,,,17,,99,,60,,55,,,,,,,,,,,,,13,,33,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTRUS22905199701,Valeriia VASNETCOVA,RUS,1997,,,,80%,,,,88%,,,,73%,,,,-2%,,,,5.8,,,,,44,,26,,63,,,,,45,,28,24,,47,,,,,24,,11,18,,29,,,63,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTGER22403199201,Vanessa HINZ,GER,1992,,,,84%,,,,93%,,,,76%,,,,-1%,,,,7.3,,,,,24,,60,,53,,45,,,10,,8,27,,15,,22,,,25,,31,60,,26,,,,,,14,,55,,21,,15,,12,,19,,,19,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
